block,source,speaker_key,rows_dual_scored,rows_both_agree,rows_text_total,hours,hours_audio_lev,hours_both_agree,text_mean_prob,text_full_vote_frac,text_full_vote_lb,audio_mean_prob,audio_vote_frac,audio_vote_lb,audio_prob_sd,align_frac,align_lb,score_sum,score_product,score_sum_align,score_product_align,combined_vote_lb
val,qasr,90034D30-C253-46AC-97C2-82D878ABBE09,204,144,505,0.24943349999999986,0.22601124999999989,0.18332230555555545,0.9235151883433846,0.44356435643564357,0.40082145594794527,0.8665600692794553,0.8872549019607843,0.8365060297109271,0.2965411508455496,0.7058823529411765,0.6400137272462615,0.8950376288114199,0.8002813855914725,0.5728363688412528,0.512191072438201,0.335289564737969
val,masc_c,wbcs4ggCD0Q,30,24,39,0.04057772222222221,0.03369994444444444,0.03241108333333333,0.9582765400409698,0.7948717948717948,0.6446572703687137,0.8526026089054842,0.8333333333333334,0.6643529481431982,0.30475892503212754,0.8,0.6269395261897257,0.9054395744732271,0.8170290780918517,0.5676558578136719,0.5122278231021339,0.42827995811140174
val,masc_c,xnXsxRVOtQU,43,33,63,0.05553333333333333,0.050883333333333336,0.041705555555555544,0.9319869765015536,0.7142857142857143,0.5929704958526203,0.8696173203372678,0.9069767441860465,0.7839701160146731,0.28174426922490625,0.7674418604651163,0.6225519170056059,0.9008021484194106,0.8104720170945132,0.5607961043412724,0.5045609079215894,0.464871148426857
val,masc_c,dEofWxaL7e8,21,17,34,0.024838888888888893,0.02008333333333333,0.02008333333333333,0.9923087159792582,0.6764705882352942,0.5084258404811939,0.8410119790406454,0.8095238095238095,0.599990134607267,0.2964628226974606,0.8095238095238095,0.599990134607267,0.9166603475099517,0.8345435170449976,0.5499871652916402,0.5007178771274502,0.3050504884681244
val,masc_c,JK9YoPhBFoA,21,17,33,0.029708305555555554,0.024368583333333332,0.024368583333333332,0.9899021273567563,0.6666666666666666,0.49607581799949974,0.8182803986904522,0.8095238095238095,0.599990134607267,0.34892017804612796,0.8095238095238095,0.599990134607267,0.9040912630236042,0.8100175074380134,0.5424458385987864,0.4860025133219766,0.29764059681692995
val,qasr,1E324127-7424-4410-835E-F6B8D4604FCF,130,90,355,0.16040288888888893,0.14087788888888894,0.11128066666666671,0.9328883340725532,0.39436619718309857,0.34491830887243535,0.8394185416803409,0.8615384615384616,0.7917339909033763,0.2992351278308367,0.6923076923076923,0.6084002887555983,0.8861534378764471,0.7830837649377853,0.5391360074857965,0.4764283887079696,0.2730835492192167
val,masc_c,lNcis1IgBSo,40,30,62,0.050161111111111115,0.04466666666666667,0.03871666666666666,0.9515791699290276,0.6774193548387096,0.5536785443578454,0.8312718169530854,0.875,0.7388757932976185,0.29246372025940426,0.75,0.5980574093302989,0.8914254934410565,0.7910209455616115,0.5331236212183417,0.4730759374285808,0.4090996736942737
val,qasr,4DBD0D76-3106-47EF-8D74-FB01E24B66E1,286,189,547,0.34208619444444427,0.2975917499999999,0.23242508333333328,0.9381548683126489,0.5722120658135283,0.5303877486496156,0.8254408137819899,0.8426573426573427,0.7959501071592258,0.31264097192455387,0.6608391608391608,0.6041619447598268,0.8817978410473194,0.7743913179535284,0.5327486985321651,0.4678577646599291,0.422162185373602
val,masc_c,vECdiATxIIE,44,32,85,0.05662777777777778,0.04931111111111111,0.04055555555555555,0.9376313957301053,0.5529411764705883,0.44723871211307475,0.8621297843373296,0.8636363636363636,0.7329026247825904,0.2995034416120756,0.7272727272727273,0.581508453144907,0.8998805900337175,0.808359952988705,0.5232881699256332,0.47006814584675155,0.3277824260120578
val,masc_c,DRZnGvIoxaE,24,18,35,0.027299999999999998,0.02652777777777778,0.022183333333333336,0.9811752339204153,0.8,0.6410806339053748,0.9070407872398695,0.9583333333333334,0.7975777375115778,0.18226690477819835,0.75,0.5510017468789357,0.9441080105801424,0.8899659565954365,0.5202051630720551,0.49037279674686857,0.511311641552737
val,qasr,BCE7C83F-9B52-41E8-8735-8EA43FDA4C31,184,124,403,0.24476949999999997,0.202786111111111,0.16640277777777776,0.9253747842234114,0.47890818858560796,0.4305639351620949,0.7972366557753602,0.8206521739130435,0.7588398616163569,0.3669908658674503,0.6739130434782609,0.6032228150065151,0.8613057199993858,0.737742698313118,0.5195592609992428,0.44502322722694126,0.32672907697539816
val,qasr,AB8EA164-2625-40E6-8379-1935493DF044,98,67,218,0.12730563888888893,0.10670008333333333,0.08335283333333336,0.905190994544905,0.4908256880733945,0.4251986723738823,0.8383456809376129,0.8469387755102041,0.762709561432064,0.33453016106290034,0.6836734693877551,0.58615936103073,0.871768337741259,0.7588629607003434,0.510995171817238,0.44481462815400125,0.32430309292777965
val,qasr,CEFDF773-B3E6-4EDA-A107-7C7009131D31,322,207,501,0.39651952777777816,0.31680005555555574,0.26671669444444446,0.9467000757685359,0.7225548902195609,0.6817673343939589,0.7670065686630912,0.7763975155279503,0.7277805398551943,0.35534858077423553,0.6428571428571429,0.5891183655027131,0.8568533222158136,0.7261251766683132,0.5047880286593497,0.4277736772292055,0.49617699868087217
val,qasr,BA1C445F-D37D-4B88-AAB4-56BA823E2B9B,32,24,233,0.03446666666666667,0.03071944444444445,0.024675,0.8976405076682568,0.1630901287553648,0.12118633553166609,0.8440309158668242,0.875,0.7193135021517204,0.3152351108474639,0.75,0.5789310822975338,0.8708357117675405,0.7576363398063998,0.5041538611169254,0.43861922619206106,0.0871709674242162
val,masc_c,8wyz6rRlGRM,24,18,32,0.030861111111111113,0.02693888888888889,0.02375555555555556,0.9577793454130491,0.8125,0.6469050424507756,0.8540278220316395,0.875,0.6899571185214244,0.25888305661781885,0.75,0.5510017468789357,0.9059035837223444,0.8179702083499957,0.49915445713489986,0.4507030136957746,0.4463367390463169
val,qasr,858ED536-E96B-4F65-87A5-F2BBA2B1F847,112,73,282,0.1581611666666666,0.13869724999999997,0.10418888888888889,0.9136532529124192,0.41843971631205673,0.36233705257152,0.8459662657312167,0.8571428571428571,0.7804840379293225,0.3107272112132581,0.6517857142857143,0.5598502165764603,0.8798097593218179,0.7729198305394981,0.49256168430240316,0.432719334523779,0.2827982858824291
val,qasr,EDF2FDB8-B97F-48B9-9964-9DA0E2D7F8C0,38,28,275,0.04490002777777777,0.03289722222222222,0.03151666666666666,0.9427197073635302,0.16727272727272727,0.12781075491690802,0.7559297031027534,0.7894736842105263,0.6365391162355784,0.3840751326106654,0.7368421052631579,0.5799084979362467,0.8493247052331419,0.712629828496428,0.49253061407189674,0.41326009342792863,0.08135654498021073
val,masc_c,dDsZD0LzVrI,103,67,362,0.19869175000000003,0.1845389722222223,0.1304222777777778,0.8709960140070869,0.3259668508287293,0.27972688617007374,0.8994154188826057,0.912621359223301,0.8422209571522518,0.2647076268091882,0.6504854368932039,0.5544984775703553,0.8852057164448464,0.7833872447832639,0.49084522210524295,0.4343870345803551,0.2355918458113785
val,qasr,337B3DB1-C236-4CF2-8B5E-F6A41FB5A09D,149,97,325,0.14873063888888885,0.12036394444444444,0.09862783333333333,0.9290921804088874,0.5692307692307692,0.5148942740076529,0.7797396897936815,0.7986577181208053,0.7271349340771296,0.36685571768532577,0.6510067114093959,0.5715482132912107,0.8544159351012844,0.724450048541761,0.4883399011146782,0.4140581308627744,0.3743976139872462
val,masc_c,I2XkOLUFRF8,27,20,35,0.035777777777777776,0.02956111111111111,0.02831111111111111,0.9656914671262106,0.8,0.6410806339053748,0.7996497393835819,0.7777777777777778,0.5924270453692919,0.3689287192951356,0.7407407407407407,0.5532106959738432,0.8826706032548962,0.7722149300124231,0.48830281874229314,0.4271975588735652,0.37979350578803395
val,masc_c,8ZHJCYixUUw,36,25,226,0.04135861111111112,0.03951388888888888,0.02815833333333333,0.8683724436495039,0.19911504424778761,0.15227247596383414,0.9174036086931463,0.9444444444444444,0.8185502589238879,0.20039098690420776,0.6944444444444444,0.5314342132091627,0.8928880261713251,0.7966480134937407,0.47451124567224046,0.42336601025568854,0.12464267462717793
val,masc_c,_r558PWcKRM,26,19,33,0.03462222222222222,0.027394444444444443,0.02493333333333333,0.9480926738335536,0.8484848484848485,0.6907978686153953,0.8116042969945388,0.8076923076923077,0.6212336384535001,0.3582647700904056,0.7307692307692307,0.5391659658023868,0.8798484854140463,0.7694760880323539,0.4743843583980315,0.41487531816580653,0.42914687335586493
val,masc_c,fajES3-TBmY,48,33,342,0.06638888888888886,0.059999999999999984,0.04333333333333332,0.8601777913669745,0.1695906432748538,0.13353925906431546,0.8738853251561522,0.8958333333333334,0.7783231187385907,0.2644919843960943,0.6875,0.5466666274950367,0.8670315582615633,0.7516967489008294,0.47397721788661523,0.41092752662059984,0.10393669258897863
val,qasr,D43C04B7-E3FE-4AA1-899E-8AA7D6F4F57C,109,70,320,0.1410028333333334,0.1212250555555556,0.09620838888888891,0.9036698374179525,0.384375,0.33274721481877495,0.8108488022645619,0.8256880733944955,0.7437283944421204,0.3509597407664024,0.6422018348623854,0.54878268715687,0.8572593198412573,0.7327396053129581,0.4704490731327558,0.40211480958990947,0.2474735518322548
val,masc_c,RPhDmITwGII,74,49,117,0.08347222222222225,0.06464447222222221,0.055027805555555545,0.9585709757096058,0.717948717948718,0.6304874095354095,0.7425767682599709,0.7702702702702703,0.6625347073337732,0.38614221055658127,0.6621621621621622,0.5487829947311835,0.8505738719847884,0.7118125372902461,0.4667804767079105,0.3906306159013435,0.4177197913541713
val,masc_c,TxiU20HGuMU,20,15,33,0.024077777777777778,0.01956111111111111,0.01884444444444444,0.9862637311220169,0.6666666666666666,0.49607581799949974,0.7641407404793427,0.8,0.5839782779742402,0.3686363033575936,0.75,0.5312949900419365,0.8752022358006798,0.7536442978074973,0.46499056315440274,0.4004074396987965,0.2896975019400104
val,qasr,8060E3AB-A7C6-4D33-AFCC-D24EEBDDAC79,54,36,281,0.062408416666666675,0.05044450000000002,0.04296116666666667,0.9205351527090426,0.21352313167259787,0.16963975809319862,0.790426110666616,0.8148148148148148,0.6916379770862062,0.3807261392162557,0.6666666666666666,0.5336071462745029,0.8554806316878294,0.727615020487708,0.4564905785680517,0.38826057466890984,0.11732929912097327
val,qasr,6E7B8450-6482-425D-B96D-22FE86864835,176,107,400,0.1945362777777777,0.15521405555555556,0.11772786111111108,0.9057944237508557,0.4925,0.4438103957369542,0.79494862258302,0.8068181818181818,0.7421923940372638,0.34402619635155474,0.6079545454545454,0.5342578584485862,0.8503715231669379,0.7200600295041231,0.45431766885283054,0.38469772931729856,0.3293927001106355
val,qasr,CC7CF84C-1AE8-40D3-8C3A-20816784E153,306,181,673,0.32552802777777734,0.25847524999999993,0.19763633333333339,0.9202775366945204,0.5304606240713224,0.49268843935935547,0.765274944198371,0.7908496732026143,0.7418143522512981,0.35907193696341183,0.5915032679738562,0.5356227616500513,0.8427762404464457,0.7042653405409135,0.4514101373609729,0.3772205466349379,0.3654833555050632
val,qasr,B5E963CF-5AC1-4C24-9E25-D9AC089118B6,71,45,287,0.09369999999999999,0.08113055555555558,0.06025555555555556,0.9149758773790279,0.2787456445993031,0.23005340429394808,0.8230755596018304,0.8450704225352113,0.7434882267163929,0.33637386574891315,0.6338028169014085,0.5175700445451693,0.8690257184904291,0.7530942822959191,0.4497816798299891,0.38977904123461116,0.17104199760857686
val,qasr,D587853E-7819-48E2-8897-A45032E9867B,164,99,636,0.18685844444444444,0.1589056388888889,0.11550283333333335,0.8924351534465464,0.29245283018867924,0.25842965325849365,0.8028541141808624,0.8170731707317073,0.7508782389178127,0.3409172823386502,0.6036585365853658,0.5272471029813737,0.8476446338137045,0.7164952345841891,0.446918177535983,0.3777700367344734,0.1940492029228787
val,masc_c,zuhL5XkPwTA,66,42,112,0.06919441666666669,0.05390552777777777,0.04562222222222221,0.9554589228196577,0.7053571428571429,0.6152493563162678,0.7585379203753264,0.7575757575757576,0.6419064250894373,0.3698026960584373,0.6363636363636364,0.515794173792134,0.8569984215974921,0.7247518243196727,0.44203479280904134,0.3738227684293074,0.39493251485155284
val,qasr,21583C2E-BBFB-4EA8-BEEB-E47058EC9094,107,66,310,0.12405286111111113,0.0972084166666667,0.07620561111111111,0.9260689036868442,0.3903225806451613,0.3376771210588647,0.7653922000489193,0.8037383177570093,0.7185255265844489,0.36058519254518906,0.616822429906542,0.5221754771468577,0.8457305518678817,0.7088059155897645,0.4416197544592865,0.3701210671776006,0.24262963122434147
val,qasr,38D3578C-49B0-4D5F-8307-19B845520AF3,62,40,311,0.06895555555555558,0.058877777777777786,0.044580555555555554,0.8770544769302491,0.26688102893890675,0.2207824523757709,0.8158674443538692,0.8387096774193549,0.7279343069043936,0.3367307536713914,0.6451612903225806,0.5208089986340214,0.8464609606420591,0.7155601946522018,0.4408444852947826,0.37267018843917865,0.16071512144680908
val,qasr,98A6061E-1223-401B-B0F8-2D9CE1DC2681,331,192,797,0.34227791666666696,0.2551750555555556,0.19996394444444446,0.9181763416330619,0.5734002509410289,0.5387914996554592,0.7240137347406912,0.7371601208459214,0.6872128020585685,0.38847883879110073,0.5800604229607251,0.5262691447081657,0.8210950381868766,0.6647722822562979,0.43211698347072613,0.3498491404087172,0.37026441620356637
val,masc_c,M4WddGEbvug,30,20,50,0.037000000000000005,0.03350555555555555,0.026127777777777778,0.9166946609814962,0.64,0.5014076201030194,0.852570079639554,0.8666666666666667,0.7031831605558306,0.2848642243141084,0.6666666666666666,0.4877972581383026,0.8846323703105251,0.7815464401181482,0.43152124469786174,0.38123621059738383,0.3525813950308184
val,masc_c,J80VmQPdEVc,20,14,30,0.024100000000000003,0.021605555555555555,0.017988888888888888,0.97645423412323,0.7666666666666667,0.5907132766967573,0.8160217411554186,0.85,0.6395767041130426,0.27659356574430777,0.7,0.4810232237710205,0.8962379876393243,0.7968078842878189,0.4311112860803198,0.38328309722629295,0.3778064505855278
val,qasr,2D91DA29-DD53-49F1-B35F-7DE894BE846F,183,107,384,0.2510974444444444,0.20594452777777772,0.14681672222222222,0.8979449487123333,0.515625,0.46573217550726487,0.7811824544018028,0.8032786885245902,0.7397025667042246,0.34717327453174796,0.5846994535519126,0.5122776125803501,0.839563701557068,0.7014588389528015,0.43008968864277636,0.3593416593421254,0.34450328561946625
val,qasr,2C0B7212-DE22-4D16-9315-B2B57CB43389,73,46,569,0.0815445,0.06545283333333334,0.05203058333333333,0.88554389836037,0.13884007029876977,0.11284228836901992,0.7788276043640807,0.8082191780821918,0.7034428294648695,0.35074977279299485,0.6301369863013698,0.5154917299781843,0.8321857513622253,0.6896860329192359,0.42898487263290863,0.35552744625132787,0.0793780986135941
val,qasr,2A2BA75E-37BD-4752-9FD4-069D4F47A17B,211,126,354,0.24309455555555548,0.15080005555555562,0.13856950000000007,0.9532474126860994,0.655367231638418,0.6044295463400007,0.6639493885750759,0.6587677725118484,0.5924654761030224,0.4375803337287072,0.5971563981042654,0.5298104314375917,0.8085984006305876,0.6329080368137088,0.4284038674978382,0.33532128004459016,0.3581036389430623
val,qasr,FBE1FCEC-B7AF-471E-A175-2B747332BC84,166,97,432,0.22441674999999994,0.17168336111111107,0.13300277777777778,0.9191995880689966,0.4537037037037037,0.4073696311651709,0.7610862581716803,0.7650602409638554,0.6950219432545146,0.3429707818441427,0.5843373493975904,0.5082850407789142,0.8401429231203384,0.6995901749963825,0.4270320799383374,0.35559122062656406,0.28313083267529193
val,masc_c,3Yrh0K6L-HY,62,39,90,0.08131116666666666,0.06304449999999999,0.0504556111111111,0.9297966880183066,0.7333333333333333,0.6337996218328292,0.7616529267904679,0.7741935483870968,0.6559414245921726,0.35250867905311334,0.6290322580645161,0.504577349121774,0.8457248074043873,0.7081823687492268,0.4267335814066286,0.3573327823182635,0.4157354268510063
val,masc_c,fDRuxTP_jxU,50,32,82,0.06181666666666667,0.044988861111111104,0.03892219444444443,0.9416254794597626,0.6585365853658537,0.5508753748631217,0.7555951861699577,0.74,0.6044657801100008,0.3672293327155881,0.64,0.5014076201030194,0.8486103328148602,0.711487679454775,0.4254996873715303,0.35674534408803865,0.332985313210026
val,masc_c,0OUv-LIOe5Q,22,15,28,0.024200055555555558,0.020677833333333336,0.016311166666666665,0.9725319390947168,0.8214285714285714,0.644082084514089,0.8246482865546237,0.8636363636363636,0.6666458812053,0.2935464209943129,0.6818181818181818,0.4731822278283934,0.8985901128246703,0.8019967971941039,0.42519687149094487,0.3794906312075423,0.42937466879944136
val,qasr,20E8A494-05B2-453A-A715-CDD599A30E9D,183,108,472,0.25219169444444445,0.17568613888888887,0.14669447222222223,0.9293911141124579,0.4025423728813559,0.3592581201554423,0.7118222803433103,0.7103825136612022,0.6408736196754811,0.4194352689233887,0.5901639344262295,0.5177659952010065,0.820606697227884,0.6615613021783395,0.4248822432588064,0.3425339460088418,0.2302390518618272
val,masc_c,s_FuQQS0-yU,20,14,35,0.017283333333333335,0.015488888888888885,0.012194444444444442,0.8884862244129181,0.8,0.6410806339053748,0.8744892598828301,0.9,0.6989617935882066,0.25776730773111795,0.7,0.4810232237710205,0.8814877421478742,0.7769716608029429,0.4240160754426085,0.37374141305815545,0.4480908697091653
val,qasr,D688DB2E-D4D9-44C2-B33E-7FB96CE87755,44,29,256,0.06708058333333332,0.05138613888888887,0.04784999999999999,0.9297992993484844,0.1875,0.14443726168228893,0.727868234309426,0.7272727272727273,0.581508453144907,0.4296137187828081,0.6590909090909091,0.511388679719395,0.8288337668289552,0.6767713742789228,0.4238562057255122,0.3460932195643788,0.08399148861735398
val,qasr,7683087C-362E-4AD0-A59F-3B83FDDE27A9,160,94,580,0.20125011111111116,0.15660844444444438,0.11853897222222219,0.8948551330715417,0.30344827586206896,0.2674261199902425,0.7412569591839201,0.75,0.6775748906186185,0.39741252016138306,0.5875,0.5100398177030784,0.8180560461277309,0.6633175948507332,0.4172411566378889,0.33831838515691237,0.18120122400095012
val,masc_c,7Jn6mAMKVkw,43,28,98,0.056505527777777786,0.043277750000000004,0.03936108333333333,0.9434167313021283,0.46938775510204084,0.37360789598305366,0.7186855315880547,0.7209302325581395,0.5730868709987059,0.39886015946833553,0.6511627906976745,0.501715070970981,0.8310511314450915,0.6780199550449351,0.41695087739348813,0.34017282986511094,0.2141097800893382
val,masc_c,L55HxYl8fFs,36,23,59,0.04587772222222221,0.03568883333333333,0.02901105555555556,0.9602265109618505,0.6271186440677966,0.49953356682142125,0.7887403422759639,0.7777777777777778,0.6191498017214091,0.33696523559612485,0.6388888888888888,0.4757478039083198,0.8744834266189072,0.7573693869185045,0.4160335697681674,0.36031682257386904,0.3092861088506712
val,masc_c,0ZeXjccLbsM,22,15,49,0.020088888888888885,0.017377777777777773,0.013716666666666665,0.9220697988163341,0.6326530612244898,0.4926681138688987,0.8259069547903809,0.8636363636363636,0.6666458812053,0.31280011049764295,0.6818181818181818,0.4731822278283934,0.8739883768033575,0.7615438596445777,0.41355576723193405,0.3603490200956546,0.32843516891188507
val,masc_c,jCH2aWQc9g0,46,29,65,0.062366638888888895,0.04415,0.03862780555555556,0.9666892341945482,0.7230769230769231,0.6041913125777423,0.724411883042194,0.717391304347826,0.5745116426970621,0.39107943148496116,0.6304347826086957,0.4859983314918479,0.8455505586183711,0.7002811684594891,0.4109361606805283,0.34033547944647335,0.34711494349233285
val,qasr,E4091CC0-85C9-4204-815B-287393C9DD66,86,51,402,0.12465833333333333,0.09941388888888887,0.07312222222222221,0.8925151824951172,0.22885572139303484,0.19046974538001113,0.7852578478947222,0.8023255813953488,0.7060389309236785,0.36053508944102935,0.5930232558139535,0.48738080005510226,0.8388865151949196,0.7008545514194809,0.40885718093113665,0.3415830519930864,0.1344790554014083
val,qasr,CA9AAA48-D582-495B-961C-AEDDF6A59001,149,83,328,0.1473472777777778,0.12199727777777773,0.08186666666666664,0.8954139791879078,0.5853658536585366,0.531360948976071,0.8001646485934409,0.8187919463087249,0.7491882408862431,0.3265805629879751,0.5570469798657718,0.47684836279164045,0.8477893138906744,0.7164786120025468,0.40426694632101623,0.34165165310864143,0.39808937463902744
val,qasr,EFC63548-4D8F-4A0B-A448-E5AB3C7B09F6,107,64,270,0.14040283333333337,0.10257502777777776,0.08651113888888887,0.9145718099914979,0.4444444444444444,0.3863642601955544,0.6904240503847908,0.7102803738317757,0.6182267641098055,0.4406776399172027,0.5981308411214953,0.5033928464055272,0.8024979301881443,0.6314423734220793,0.40397171731195397,0.31786357369800233,0.23886072634837652
val,qasr,F7BA4F7C-E99B-4B3C-83B4-90C995707FB9,287,160,621,0.34941405555555527,0.21956680555555552,0.17854180555555554,0.9410722887059122,0.5185185185185185,0.47922642945723004,0.6695208292497478,0.686411149825784,0.6305708623438102,0.4387459837415846,0.5574912891986062,0.4996437329454609,0.80529655897783,0.6300674991183404,0.4023613788558175,0.31480927726709845,0.30218622288079067
val,masc_c,KRmqcfv3yfM,82,48,382,0.10738888888888887,0.0881111111111111,0.06508333333333333,0.8636934306563401,0.24345549738219896,0.20311050534872796,0.8212233217512598,0.8170731707317073,0.7198761179729022,0.3215713487659998,0.5853658536585366,0.477254991169574,0.8424583762037999,0.709285188098341,0.4020674648958782,0.3385098961825833,0.14621440210995668
val,masc_c,l1BkIloTY_8,29,19,37,0.0445888888888889,0.03384997222222222,0.03059997222222222,0.9715437478032606,0.7837837837837838,0.6280453872612309,0.7209298515929198,0.7241379310344828,0.5428252365556403,0.43544521470302655,0.6551724137931034,0.47344776507155995,0.8462367996980902,0.7004148899198337,0.4006489215383701,0.33160986425538796,0.34091888590775643
val,qasr,4904DB47-7B99-463B-9DA3-DFE0C4D7AA44,71,43,232,0.10427502777777779,0.07747502777777779,0.06394722222222221,0.9270454225405841,0.31896551724137934,0.26235703165529384,0.7041358995787524,0.7323943661971831,0.6194579122102354,0.42965093241795815,0.6056338028169014,0.489355558883608,0.8155906610596683,0.6527659625509789,0.3991138237631053,0.31943465242433056,0.16251913908286295
val,masc_c,NDh39T_wNEk,27,17,181,0.03576111111111111,0.03576111111111111,0.02346666666666667,0.8256218433380127,0.16022099447513813,0.11393241437978731,0.9772224956088595,1.0,0.8754409628553642,0.043877191202949806,0.6296296296296297,0.442289046234463,0.9014221694734361,0.8068162381759596,0.39868915159100654,0.35684598446932253,0.09974110254507734
val,masc_c,eUDCS-T1umM,37,23,46,0.048400000000000006,0.03825555555555556,0.03066666666666666,0.9536989798416963,0.8260869565217391,0.6927636765607748,0.7711566329439724,0.8108108108108109,0.6579498842904441,0.35734436344372444,0.6216216216216216,0.4610014255281996,0.8624278063928343,0.7354512941368239,0.3975804481622548,0.339044095003635,0.45580378083378437
test,qasr,F676D965-5468-438D-99EE-808AE5D7B3D2,121,69,368,0.16580005555555552,0.11966944444444445,0.09266666666666667,0.921694631418906,0.3451086956521739,0.2983610163169568,0.7264875847584575,0.743801652892562,0.6593567360064447,0.39019605438729826,0.5702479338842975,0.4812198903675137,0.8240911080886817,0.6695997066643578,0.39656903268727833,0.32222469743114157,0.1967263458703142
test,qasr,919BD94D-14FC-47E9-B6AA-0D96F9170E4A,180,99,417,0.22125838888888885,0.1731750277777777,0.12664447222222217,0.9173861775133345,0.48201438848920863,0.4344379366370622,0.7421547862520027,0.7611111111111111,0.6937747633253338,0.35847881214722377,0.55,0.4770322185607413,0.8297704818826686,0.6808425424829506,0.39582725386870476,0.3247838285311777,0.3014020766699242
test,qasr,D5472774-910B-490F-99E3-51B9477AFF6E,237,129,683,0.26199736111111116,0.2056473333333334,0.14978888888888894,0.8961048199154656,0.4158125915080527,0.37942067997055623,0.7443609394256875,0.7468354430379747,0.6878406056832066,0.3719780839596831,0.5443037974683544,0.4806934306372703,0.8202328796705766,0.6670254255761625,0.3942805568503368,0.32063474014249077,0.2609809503196815
test,masc_c,zm4ulaXrS8k,37,23,59,0.047299999999999995,0.038544444444444444,0.02939444444444444,0.9372449114515975,0.6440677966101694,0.5165525967226601,0.7688963543497831,0.7837837837837838,0.6280453872612309,0.3651562859366057,0.6216216216216216,0.4610014255281996,0.8530706329006903,0.7206441955480186,0.3932667778434617,0.33221800144625924,0.3244184756494775
