[2026-06-27 14:40:05] progress=0.02% completed=256/1494127 ok=256 skipped=0 errors=0 rate=110.55 rows/s eta=3h45m13s unseen=12.89% MAGHREB=1.17% LEV=19.14% MSA=60.94% GLF=3.12% EGY=2.73% unseen=12.89% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__test-00000-of-00009.parquet__5ab0b5b7dc__clean.parquet uid=masc_c_only__data__test-00000-of-00009.parquet__5ab0b5b7dc__clean.parquet:video_id=6g3uk6qEiWM
[2026-06-27 14:40:48] progress=0.53% completed=7891/1494127 ok=7891 skipped=0 errors=0 rate=175.16 rows/s eta=2h21m25s unseen=10.70% MAGHREB=1.57% LEV=19.49% MSA=60.84% GLF=4.70% EGY=2.70% unseen=10.70% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00006-of-00400.parquet__47af5fb410__clean.parquet uid=masc_c_only__data__train-00006-of-00400.parquet__47af5fb410__clean.parquet:video_id=7bws70MQ0rc
[2026-06-27 14:40:48] progress=0.55% completed=8147/1494127 ok=8147 skipped=0 errors=0 rate=178.96 rows/s eta=2h18m23s unseen=10.67% MAGHREB=1.63% LEV=19.44% MSA=60.80% GLF=4.71% EGY=2.75% unseen=10.67% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00006-of-00400.parquet__47af5fb410__clean.parquet uid=masc_c_only__data__train-00006-of-00400.parquet__47af5fb410__clean.parquet:video_id=6FqEJpsh_k0
[2026-06-27 14:40:49] progress=0.56% completed=8403/1494127 ok=8403 skipped=0 errors=0 rate=183.61 rows/s eta=2h14m51s unseen=10.67% MAGHREB=1.63% LEV=19.41% MSA=60.80% GLF=4.74% EGY=2.75% unseen=10.67% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00006-of-00400.parquet__47af5fb410__clean.parquet uid=masc_c_only__data__train-00006-of-00400.parquet__47af5fb410__clean.parquet:video_id=38_uSvXg7h0
[2026-06-27 14:40:50] progress=0.59% completed=8753/1494127 ok=8753 skipped=0 errors=0 rate=185.67 rows/s eta=2h13m20s unseen=10.74% MAGHREB=1.60% LEV=19.49% MSA=60.76% GLF=4.67% EGY=2.74% unseen=10.74% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00007-of-00400.parquet__96e827a635__clean.parquet uid=masc_c_only__data__train-00007-of-00400.parquet__96e827a635__clean.parquet:video_id=9ZDWuAgPcWQ
[2026-06-27 14:40:51] progress=0.60% completed=9009/1494127 ok=9009 skipped=0 errors=0 rate=188.29 rows/s eta=2h11m27s unseen=10.73% MAGHREB=1.61% LEV=19.48% MSA=60.65% GLF=4.71% EGY=2.82% unseen=10.73% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00007-of-00400.parquet__96e827a635__clean.parquet uid=masc_c_only__data__train-00007-of-00400.parquet__96e827a635__clean.parquet:video_id=z3vJsO82Lvk
[2026-06-27 14:40:51] progress=0.62% completed=9265/1494127 ok=9265 skipped=0 errors=0 rate=193.04 rows/s eta=2h08m11s unseen=10.64% MAGHREB=1.62% LEV=19.41% MSA=60.84% GLF=4.70% EGY=2.80% unseen=10.64% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00007-of-00400.parquet__96e827a635__clean.parquet uid=masc_c_only__data__train-00007-of-00400.parquet__96e827a635__clean.parquet:video_id=-BkC6LJ84n4
[2026-06-27 14:40:53] progress=0.64% completed=9528/1494127 ok=9528 skipped=0 errors=0 rate=191.62 rows/s eta=2h09m07s unseen=10.61% MAGHREB=1.57% LEV=19.35% MSA=60.98% GLF=4.68% EGY=2.80% unseen=10.61% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00008-of-00400.parquet__1a2de1bc0a__clean.parquet uid=masc_c_only__data__train-00008-of-00400.parquet__1a2de1bc0a__clean.parquet:video_id=PtLKTMJ2BLU
[2026-06-27 14:40:53] progress=0.65% completed=9784/1494127 ok=9784 skipped=0 errors=0 rate=194.56 rows/s eta=2h07m09s unseen=10.67% MAGHREB=1.55% LEV=19.34% MSA=60.96% GLF=4.70% EGY=2.78% unseen=10.67% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00008-of-00400.parquet__1a2de1bc0a__clean.parquet uid=masc_c_only__data__train-00008-of-00400.parquet__1a2de1bc0a__clean.parquet:video_id=i4iRbqf6vAA
[2026-06-27 14:40:53] progress=0.67% completed=9999/1494127 ok=9999 skipped=0 errors=0 rate=198.20 rows/s eta=2h04m48s unseen=10.61% MAGHREB=1.56% LEV=19.25% MSA=61.04% GLF=4.75% EGY=2.79% unseen=10.61% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00008-of-00400.parquet__1a2de1bc0a__clean.parquet uid=masc_c_only__data__train-00008-of-00400.parquet__1a2de1bc0a__clean.parquet:video_id=uTBBuK__9ek
[2026-06-27 14:40:55] progress=0.69% completed=10255/1494127 ok=10255 skipped=0 errors=0 rate=197.95 rows/s eta=2h04m56s unseen=10.65% MAGHREB=1.55% LEV=19.25% MSA=60.93% GLF=4.74% EGY=2.89% unseen=10.65% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00009-of-00400.parquet__b88096e217__clean.parquet uid=masc_c_only__data__train-00009-of-00400.parquet__b88096e217__clean.parquet:video_id=KLmZQtObcZQ
[2026-06-27 14:40:55] progress=0.70% completed=10511/1494127 ok=10511 skipped=0 errors=0 rate=201.40 rows/s eta=2h02m46s unseen=10.69% MAGHREB=1.58% LEV=19.22% MSA=60.86% GLF=4.74% EGY=2.91% unseen=10.69% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00009-of-00400.parquet__b88096e217__clean.parquet uid=masc_c_only__data__train-00009-of-00400.parquet__b88096e217__clean.parquet:video_id=dfltvXum3yQ
[2026-06-27 14:40:55] progress=0.72% completed=10739/1494127 ok=10739 skipped=0 errors=0 rate=205.06 rows/s eta=2h00m33s unseen=10.70% MAGHREB=1.59% LEV=19.22% MSA=60.78% GLF=4.80% EGY=2.91% unseen=10.70% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00009-of-00400.parquet__b88096e217__clean.parquet uid=masc_c_only__data__train-00009-of-00400.parquet__b88096e217__clean.parquet:video_id=t2FfK-RJbi4
[2026-06-27 14:40:57] progress=0.74% completed=10995/1494127 ok=10995 skipped=0 errors=0 rate=204.53 rows/s eta=2h00m51s unseen=10.71% MAGHREB=1.57% LEV=19.25% MSA=60.75% GLF=4.81% EGY=2.89% unseen=10.71% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00010-of-00400.parquet__4bfb72ab8d__clean.parquet uid=masc_c_only__data__train-00010-of-00400.parquet__4bfb72ab8d__clean.parquet:video_id=EM25TCMDVNI
[2026-06-27 14:40:57] progress=0.75% completed=11251/1494127 ok=11251 skipped=0 errors=0 rate=207.66 rows/s eta=1h59m00s unseen=10.70% MAGHREB=1.57% LEV=19.24% MSA=60.81% GLF=4.78% EGY=2.89% unseen=10.70% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00010-of-00400.parquet__4bfb72ab8d__clean.parquet uid=masc_c_only__data__train-00010-of-00400.parquet__4bfb72ab8d__clean.parquet:video_id=SM9zPL_cW7c
[2026-06-27 14:40:57] progress=0.77% completed=11507/1494127 ok=11507 skipped=0 errors=0 rate=211.47 rows/s eta=1h56m51s unseen=10.69% MAGHREB=1.57% LEV=19.19% MSA=60.88% GLF=4.78% EGY=2.89% unseen=10.69% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00010-of-00400.parquet__4bfb72ab8d__clean.parquet uid=masc_c_only__data__train-00010-of-00400.parquet__4bfb72ab8d__clean.parquet:video_id=w1TTGiHt1Io
[2026-06-27 14:40:59] progress=0.79% completed=11796/1494127 ok=11796 skipped=0 errors=0 rate=210.87 rows/s eta=1h57m09s unseen=10.66% MAGHREB=1.58% LEV=19.23% MSA=60.84% GLF=4.78% EGY=2.92% unseen=10.66% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00011-of-00400.parquet__6257e0d35f__clean.parquet uid=masc_c_only__data__train-00011-of-00400.parquet__6257e0d35f__clean.parquet:video_id=ZI2f9rgX_bE
[2026-06-27 14:40:59] progress=0.81% completed=12052/1494127 ok=12052 skipped=0 errors=0 rate=214.10 rows/s eta=1h55m22s unseen=10.61% MAGHREB=1.57% LEV=19.15% MSA=60.93% GLF=4.84% EGY=2.90% unseen=10.61% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00011-of-00400.parquet__6257e0d35f__clean.parquet uid=masc_c_only__data__train-00011-of-00400.parquet__6257e0d35f__clean.parquet:video_id=giZ2g8ojguA
[2026-06-27 14:40:59] progress=0.82% completed=12308/1494127 ok=12308 skipped=0 errors=0 rate=217.65 rows/s eta=1h53m28s unseen=10.60% MAGHREB=1.56% LEV=19.10% MSA=60.98% GLF=4.83% EGY=2.92% unseen=10.60% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00011-of-00400.parquet__6257e0d35f__clean.parquet uid=masc_c_only__data__train-00011-of-00400.parquet__6257e0d35f__clean.parquet:video_id=a2DKD9FHRyg
[2026-06-27 14:41:01] progress=0.84% completed=12616/1494127 ok=12616 skipped=0 errors=0 rate=217.23 rows/s eta=1h53m40s unseen=10.65% MAGHREB=1.58% LEV=19.06% MSA=60.84% GLF=4.87% EGY=3.00% unseen=10.65% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00012-of-00400.parquet__66628161bf__clean.parquet uid=masc_c_only__data__train-00012-of-00400.parquet__66628161bf__clean.parquet:video_id=lcdLNSHbyUE
[2026-06-27 14:41:01] progress=0.86% completed=12872/1494127 ok=12872 skipped=0 errors=0 rate=220.26 rows/s eta=1h52m05s unseen=10.65% MAGHREB=1.61% LEV=19.05% MSA=60.86% GLF=4.86% EGY=2.98% unseen=10.65% file=/home/MohammadNabulsi/whisper/data/masc_c_only__data__train-00012-of-00400.parquet__66628161bf__clean.parquet uid=masc_c_only__data__train-00012-of-00400.parquet__66628161bf__clean.parquet:video_id=BJhX21igygc
